Datetime,PSAR_Indicator,PSAR_Val,SMBA_Indicator,SMBA_period1,SMBA_period2,OLS_Indicator,OLS_Val
2013-01-02 09:45:00,0,0.0,0,,,0,0.0
2013-01-02 10:15:00,-1,0.8339867799558269,0,,,0,0.0
2013-01-02 10:45:00,-1,0.8339867799558269,0,,,0,0.0
2013-01-02 11:15:00,-1,0.8339867799558269,0,,,0,0.0
2013-01-02 11:45:00,-1,0.8338028575784809,0,,,0,0.0
2013-01-02 12:15:00,-1,0.8336226136486818,0,,,0,0.0
2013-01-02 12:45:00,1,0.8247906610885288,0,,,0,0.0
2013-01-02 13:15:00,1,0.8249745834658748,0,,,0,0.0
2013-01-02 13:45:00,1,0.8253456314619713,0,,,0,0.0
2013-01-02 14:15:00,1,0.8257018375382238,0,,,0,0.0
2013-01-02 14:45:00,1,0.8260437953714262,0,0.8327547640310218,,0,0.0
2013-01-02 15:15:00,1,0.8263720748913006,0,0.8325391612441809,,0,0.0
2013-01-03 09:45:00,1,0.82668722323038,0,0.8323323585710887,,0,0.0
2013-01-03 10:15:00,1,0.8269897656358962,0,0.8337447768277405,,0,0.0
2013-01-03 10:45:00,1,0.8280616749238641,0,0.8351043944019011,,0,0.0
2013-01-03 11:15:00,1,0.8297078584777361,0,0.8362044086204774,,1,0.0007371666713345441
2013-01-03 11:45:00,1,0.8312223473472984,0,0.8368644171516232,,1,0.0008317678941320945
2013-01-03 12:15:00,1,0.8326156771072957,0,0.8376476272752494,,1,0.0009015402245674996
2013-01-03 12:45:00,1,0.8338975404864931,0,0.8378192294933473,,1,0.0007289951371393706
2013-01-03 13:15:00,-1,0.8486389693472641,0,0.8376652275027465,,1,0.0005077351343171514
2013-01-03 13:45:00,-1,0.8483116051158158,1,0.8363855017021857,0.8352693965346873,1,0.0003428901464190606
2013-01-03 14:15:00,-1,0.8479907881689964,1,0.8358709705640737,0.8352495962787531,1,0.00018543096827427257
2013-01-03 14:45:00,-1,0.8476763875611134,1,0.8363694054219757,0.8355510001746429,1,0.0001584020474749628
2013-01-03 15:15:00,-1,0.8473682749653881,1,0.8362760033450418,0.8358392038999097,1,5.390069671020736e-05
2013-01-04 09:45:00,-1,0.8470663246215774,-1,0.8358893242970858,0.8359910058620734,-1,-8.391537038857445e-05
2013-01-04 10:15:00,-1,0.8467704132846428,-1,0.8354462997561459,0.8360548066867508,-1,-0.0002852179723880422
2013-01-04 10:45:00,-1,0.8464804201744469,-1,0.8349840487655218,0.8360438065445649,-1,-0.0005352354897816019
2013-01-04 11:15:00,-1,0.8457800319722338,-1,0.8344718191848376,0.8359800057198875,-1,-0.0008481109625223758
2013-01-04 11:45:00,-1,0.8451076592981093,-1,0.8342037397784381,0.8359492053217673,-1,-0.0007461239299715118
2013-01-04 12:15:00,-1,0.8444621815309497,-1,0.8337959727468192,0.8358194036439753,-1,-0.0006172651215097068
2013-01-04 12:45:00,-1,0.8438425228744764,-1,0.8326768293989791,0.8355400000324569,-1,-0.0005968362860218564
2013-01-04 13:15:00,-1,0.8428340529076732,-1,0.8317851373288483,0.8353023969612444,-1,-0.0006246509312629996
2013-01-04 13:45:00,-1,0.8414821027451272,-1,0.8307216694009767,0.8350537937478462,-1,-0.0006039078059984096
2013-01-04 14:15:00,-1,0.8398745593757078,-1,0.8305545325323503,0.8343167842213999,-1,-0.0005935362433661129
2013-01-04 14:45:00,-1,0.8384277703432301,-1,0.8304998702984813,0.8335841747518282,-1,-0.0006233937721560263
2013-01-04 15:15:00,-1,0.8371256602140003,-1,0.8313911708171721,0.8331947697184523,-1,-0.00047897761974578237
2013-01-07 09:45:00,1,0.8254066690509319,-1,0.8322131981164964,0.8330099673297313,-1,-0.0003399043935400505
2013-01-07 10:15:00,1,0.8256574722927673,-1,0.8324075397191489,0.8326227623247926,-1,-0.00013153027156400694
2013-01-07 10:45:00,1,0.8259032594697661,-1,0.832515846198147,0.832528161101995,1,2.2471719036687036e-05
2013-01-07 11:15:00,1,0.8261441309032248,-1,0.8319238668543503,0.8323565588838973,1,3.86576425385976e-05
2013-01-07 11:45:00,1,0.8263801849080143,-1,0.8312094353704786,0.8319115999052221,1,1.3671605288080788e-05
2013-01-07 12:15:00,1,0.8266115178327081,-1,0.8307148133519223,0.8315708201553745,1,5.828670879282072e-17
2013-01-07 12:45:00,1,0.8268382240989081,-1,0.8301989387749338,0.8312176493468306,-1,-2.341458836677888e-05
2013-01-07 13:15:00,1,0.8270603962397839,-1,0.8299197552898308,0.8310304501158426,1,4.87149153947018e-06
2013-01-07 13:45:00,-1,0.8379468311427023,-1,0.8296146653270902,0.8308276667910435,1,2.0428835488429346e-06
2013-01-07 14:15:00,-1,0.8377329883786111,-1,0.829151325023299,0.830562338880374,-1,-0.00013593032843830827
2013-01-07 14:45:00,-1,0.8375234224698017,-1,0.8285453996811704,0.8301986026346114,-1,-0.00030784683631295863
2013-01-07 15:15:00,-1,0.8370757128107911,-1,0.8273658345363393,0.8294899531430527,-1,-0.0006249652210396856
2013-01-08 09:45:00,-1,0.8361907677964787,-1,0.8260466999253707,0.8286598946592768,-1,-0.0008460680789735398
2013-01-08 10:15:00,-1,0.8348317134814134,-1,0.8240354057585163,0.8273902119530196,-1,-0.0011548577846167624
2013-01-08 10:45:00,-1,0.8328375954454063,-1,0.8216814377784054,0.8258685727934393,-1,-0.0013684176879089531
2013-01-08 11:15:00,-1,0.8301717813463495,-1,0.8202698783113966,0.8247657223467523,-1,-0.0014121039668752871
2013-01-08 11:45:00,-1,0.8278258649391795,-1,0.8194869323997866,0.8239650693498776,-1,-0.0013984323615872773
2013-01-08 12:15:00,-1,0.8257614585008699,-1,0.818224966052023,0.822821753792076,-1,-0.0014133611259822467
2013-01-08 12:45:00,-1,0.8239447808351574,-1,0.8174199879752551,0.8218937337840095,-1,-0.0014359899899072522
2013-01-08 13:15:00,-1,0.8223461044893305,-1,0.8169213826359191,0.8211426978097106,-1,-0.0014132039810938817
2013-01-08 13:45:00,-1,0.8209392693050028,-1,0.8164961299893866,0.8204776683516243,-1,-0.0013297600453704482
2013-01-08 14:15:00,-1,0.8197012543427944,-1,0.81685770856872,0.8202215801543332,-1,-0.0011160429971898982
2013-01-08 14:45:00,-1,0.818611801176051,-1,0.8170601792217403,0.8199820726572267,-1,-0.0008503109909595206
2013-01-08 15:15:00,1,0.8106224779532663,-1,0.8179003323834118,0.8201148100533805,-1,-0.0004761490117551899
2013-01-09 09:45:00,1,0.8108433608083564,-1,0.8204432111764367,0.8211872327197951,1,0.0001500733683914897
2013-01-09 10:15:00,1,0.8116564561182731,-1,0.821283181500253,0.8215438631672701,1,0.0005665073225668227
2013-01-09 10:45:00,1,0.8124370276157931,1,0.8229333691799736,0.8223638352754878,1,0.0010137416748622883
2013-01-09 11:15:00,1,0.8131863762534123,1,0.8241675837973155,0.8230510680531049,1,0.0013613461679324054
2013-01-09 11:45:00,1,0.8139057509455266,1,0.8251286236929788,0.8236828856441613,1,0.0015192767807422829
2013-01-09 12:15:00,1,0.8145963506499565,1,0.8253727437542719,0.823998184313776,1,0.0014326899472514756
2013-01-09 12:45:00,1,0.8152593263662091,1,0.8258314150393392,0.8244360105885089,1,0.0014066038957823638
2013-01-09 13:15:00,1,0.8158957830538116,1,0.8263766591842138,0.8249535323565461,1,0.001406132461117247
2013-01-09 13:45:00,1,0.8165067814739101,1,0.8269816232909208,0.8254966855282226,1,0.0012870166357342604
2013-01-09 14:15:00,1,0.8170933399572046,1,0.8276601068360508,0.8261009930234717,1,0.0011611435801514452
2013-01-09 14:45:00,1,0.8176564361011672,1,0.8281375343829134,0.8266714239714217,1,0.0010024272428997131
